id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2045-02-06;10129;1464;145;908226;2626;68.41;8112;27.74;631749;4967;19750.92
3;2045-02-07;5714;1748;225;750080;2976;65.14;9120;26.01;861937;4599;24379.23
3;2045-02-08;8294;961;165;3956493;2176;20.51;8773;42.5;880999;4231;21364.95
3;2045-02-09;11600;1743;90;2400796;2260;61.45;3956;60.95;159707;4072;14827.47
3;2045-02-10;11247;1788;220;3752249;2762;15.23;4043;61.71;493390;2751;15667.54
3;2045-02-11;4709;1087;118;3410755;2740;6.35;7678;56.29;805958;3556;18357.94
3;2045-02-12;6283;988;130;2892224;2283;38.98;2915;82.17;289558;1674;12701.21
3;2045-02-13;8176;859;91;2479951;2613;97.51;5676;42.82;387862;4510;24576.31
3;2045-02-14;10539;1965;133;1981827;1428;3.53;4467;6.63;246544;3953;11097.04
3;2045-02-15;6986;1946;108;1882174;2581;65.84;1710;45.02;226571;4169;17882.01
3;2045-02-16;4221;1810;96;187584;2552;28.47;2896;8.94;936322;2106;11987.92
3;2045-02-17;9405;1012;245;668535;1685;64.56;2558;52.38;305966;2075;14020.56
3;2045-02-18;5647;1930;169;2993457;1389;23.67;4123;94.1;699507;2229;20675.46
3;2045-02-19;9153;1888;237;2241139;1369;22.28;191;10.71;568665;4342;24965.5
