id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2036-04-14;6561;1826;238;1488556;1386;16.15;7519;96.87;243575;4232;21723.63
3;2036-04-15;7501;1684;78;1939454;2445;80.99;4329;13.78;721461;4520;21072.69
3;2036-04-16;11502;1533;76;2933876;1349;13.58;6425;44.88;186489;2341;16125.7
3;2036-04-17;4317;1600;114;1491099;2697;2.8;8895;76.69;87435;1380;12851.51
3;2036-04-18;11292;1059;161;2312831;2076;98.61;3011;60.75;695111;1514;11863.41
3;2036-04-19;9456;1543;194;143031;1446;74.19;6937;90.37;736751;4654;19092.86
3;2036-04-20;5034;1221;107;1314921;1316;58.25;6119;10.34;545593;3521;23370.75
3;2036-04-21;9890;1722;241;3590939;2087;13.02;9649;21.51;213447;1453;15954.63
3;2036-04-22;8561;1927;244;3786256;1760;31.38;5786;40.64;132807;2700;23548.95
3;2036-04-23;11096;1847;139;3707526;2343;75.62;1377;33.24;739674;2951;20014.05
3;2036-04-24;9680;1163;80;1932344;1821;31.75;418;15.17;359967;2889;19429.2
3;2036-04-25;8892;1281;163;451100;1481;55.93;9173;71.81;941663;2018;15380.4
3;2036-04-26;10139;1939;90;920495;2696;40.23;1464;11.22;146393;4297;18438.89
3;2036-04-27;5885;1998;174;2313841;1730;25.45;4692;19.16;818258;3091;18292.3
