id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2030-12-16;10225;1187;112;2208423;2313;90.88;3248;38.91;900335;1847;14015.96
3;2030-12-17;6288;1246;105;3474244;2929;81.31;903;13.71;510827;3202;24641.09
3;2030-12-18;10752;1530;196;2251798;1882;30.67;7944;67.43;80848;1368;14810.51
3;2030-12-19;10728;1594;217;3596631;2013;3.69;753;34.13;127722;4062;12401.61
3;2030-12-20;7840;1375;225;1977418;1463;46.6;2812;72.53;439101;1104;13217.41
3;2030-12-21;6643;1041;193;1334828;1927;3.82;4026;97.2;120294;1116;14418.19
3;2030-12-22;11712;901;109;3357968;2800;22.89;9543;73.05;607871;4048;25254.25
3;2030-12-23;10208;1909;228;553939;2040;16.2;6924;37.66;218297;3820;15812.55
3;2030-12-24;4537;870;210;3680294;2666;99.83;6307;38.27;614395;2518;21073.45
3;2030-12-25;6280;1357;238;1870454;2270;14.63;5008;2.04;666877;3428;20494.98
3;2030-12-26;11659;867;125;1555517;2864;77.8;1080;49.22;874160;3918;21583.81
3;2030-12-27;10694;1212;221;2156081;1499;92.55;1001;24.0;345175;1363;21826.9
3;2030-12-28;8433;1841;205;2055210;2695;24.46;2324;14.43;419660;4141;14645.46
3;2030-12-29;5061;907;144;2753936;1748;69.12;5638;59.35;864871;2770;19434.76
