id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2059-12-08;10975;1529;109;3720302;1672;88.03;2538;5.73;588882;3081;19969.09
3;2059-12-09;11739;1934;209;415672;2438;51.93;7206;45.88;331174;1572;12160.18
3;2059-12-10;6877;987;87;3657349;1778;63.69;6431;1.85;689221;3184;24130.29
3;2059-12-11;9197;921;171;443356;2832;38.51;2172;3.16;318240;2915;21996.48
3;2059-12-12;8315;1928;247;2015252;2983;84.18;1542;7.39;254067;4540;24195.57
3;2059-12-13;6188;1238;148;613847;2448;26.34;5761;65.08;729186;2920;25733.12
3;2059-12-14;9930;1649;149;109786;1589;56.99;1707;71.71;485845;4834;20427.64
3;2059-12-15;8230;1432;73;3024579;1933;35.22;1684;13.19;933247;4967;16288.52
3;2059-12-16;5709;1268;200;2011077;1269;45.72;7290;98.01;745815;4048;12219.78
3;2059-12-17;9415;1705;222;2483870;2391;40.26;8086;62.1;307233;2825;11600.22
3;2059-12-18;8712;879;199;1580051;2942;73.01;5732;66.73;838637;4844;17854.63
3;2059-12-19;7855;1495;95;3279343;2166;14.75;2555;0.12;724251;4338;24964.28
3;2059-12-20;6825;1537;133;3866853;1476;27.52;900;9.39;183805;1175;11990.46
3;2059-12-21;11008;1488;197;3876903;1845;12.65;1859;76.01;359815;4897;14872.11
