id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2045-05-29;10929;1152;178;274333;2952;97.85;1575;93.56;627953;1703;19388.48
3;2045-05-30;9217;1425;133;1075902;2895;91.61;9602;73.18;327242;3792;19483.9
3;2045-05-31;11990;1165;221;144860;2898;84.09;134;86.34;493744;4951;17824.19
3;2045-06-01;9087;1701;139;2913360;1282;47.39;1230;84.91;796416;4015;17374.98
3;2045-06-02;4752;1946;75;211114;2679;51.95;5836;73.3;399810;2359;17769.07
3;2045-06-03;6699;1068;177;1240247;1921;57.56;7845;5.11;739696;4700;16394.45
3;2045-06-04;11229;1012;167;2842270;2874;22.12;687;66.38;776536;2230;23371.6
3;2045-06-05;4628;1405;220;3970194;2961;23.1;982;2.83;548189;3015;24630.83
3;2045-06-06;5912;959;221;3975549;1286;31.97;1358;99.11;358807;2590;11500.35
3;2045-06-07;5403;1704;132;275106;1013;34.13;9859;78.73;47743;2073;18707.04
3;2045-06-08;6523;855;223;1012615;1532;40.57;8052;6.38;442809;2987;13489.22
3;2045-06-09;4748;1166;70;2899372;1306;65.75;8856;36.96;109339;4263;14422.36
3;2045-06-10;5153;927;150;3555504;1251;9.65;7805;0.38;499704;4748;14640.92
3;2045-06-11;9158;1348;191;3213777;2713;98.86;9882;99.38;707549;3001;17961.9
