id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2036-10-13;4736;1722;168;3074680;1321;42.02;7700;55.74;56548;3817;19159.74
3;2036-10-14;4908;1191;112;1863899;2026;57.44;3721;29.38;395844;3183;16201.93
3;2036-10-15;4281;1014;178;2184791;2790;37.88;1948;72.12;627893;3523;25227.26
3;2036-10-16;11152;1524;162;2606988;1664;37.64;5056;30.24;640959;2242;19560.87
3;2036-10-17;8612;1677;248;1512104;1042;18.05;3540;70.71;697978;2797;18286.5
3;2036-10-18;5507;1746;137;3290370;1618;50.04;5725;84.69;494253;2173;12311.6
3;2036-10-19;4405;1296;94;2804665;1306;57.41;2237;46.21;917768;1419;16341.08
3;2036-10-20;4538;1109;170;3300297;1022;4.97;9876;20.79;990078;2185;18853.92
3;2036-10-21;9356;1350;132;2839942;1827;73.81;7115;32.61;664255;4368;14180.31
3;2036-10-22;8055;927;102;327205;2357;55.37;4638;90.02;556049;3515;12683.67
3;2036-10-23;9038;1294;120;2642340;1074;87.41;2841;4.63;587098;3115;13677.51
3;2036-10-24;9437;1696;100;2217103;1433;30.73;2522;92.22;255074;2532;15099.71
3;2036-10-25;4836;1024;144;1983918;2849;76.54;1269;25.09;958512;4163;24996.7
3;2036-10-26;8577;1314;158;2888215;1067;8.1;3559;77.98;711824;1277;14149.65
