id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2047-10-14;5783;1696;169;947789;1633;83.86;4994;38.14;992820;3033;13593.32
3;2047-10-15;8613;1190;74;541025;2688;57.94;9088;40.74;503856;2375;23644.24
3;2047-10-16;4394;1495;201;1962651;1354;71.77;2675;46.28;233597;2766;11975.71
3;2047-10-17;4565;997;89;3259719;2881;76.69;4018;0.54;830888;4175;12523.34
3;2047-10-18;4771;881;90;1680469;2909;56.52;7915;42.33;563586;3328;16656.51
3;2047-10-19;4169;1719;235;1228739;2426;51.48;5370;43.89;496578;1604;13760.1
3;2047-10-20;8218;1296;207;1549595;1494;59.77;4027;66.18;298591;1670;20300.95
3;2047-10-21;6380;1191;158;1729073;2219;95.91;3005;12.92;326516;1626;15158.11
3;2047-10-22;5079;1728;164;2153057;1088;97.77;9851;46.6;917373;2786;20266.07
3;2047-10-23;10035;1229;71;601468;2069;56.46;7872;20.96;928475;1740;17690.62
3;2047-10-24;7798;936;147;1829402;2834;87.53;172;11.05;572850;2407;11944.18
3;2047-10-25;4835;1006;88;984001;2304;11.32;9709;47.98;913702;3957;23582.6
3;2047-10-26;8531;1444;186;3570893;1265;32.69;9600;94.21;155592;4622;13960.38
3;2047-10-27;11856;1001;106;3661297;2433;57.66;1599;77.5;958652;2976;25013.06
