id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2046-08-20;4127;1839;226;2988909;1056;95.6;9738;41.52;510858;3918;18079.2
3;2046-08-21;10910;993;109;3626686;1273;9.62;6707;77.76;115806;1777;19098.98
3;2046-08-22;10330;1891;215;3082662;1316;85.59;9043;71.89;333497;3641;19444.01
3;2046-08-23;7341;1429;138;1626389;1441;54.16;2871;46.71;474520;1925;21516.31
3;2046-08-24;11582;1986;230;2606830;1850;82.47;3145;74.87;343322;4336;25609.18
3;2046-08-25;5288;1229;168;3898183;2022;51.76;6805;24.42;689875;4980;19509.96
3;2046-08-26;4820;1380;88;962379;2855;32.58;4551;25.89;142149;3037;19069.02
3;2046-08-27;8237;1690;130;3594611;1277;25.08;1262;96.43;790090;1183;21317.09
3;2046-08-28;9206;1476;107;2392700;1111;78.63;3111;9.6;782731;4642;20400.15
3;2046-08-29;10401;972;76;3894040;2995;11.77;6038;32.17;641326;3568;14221.98
3;2046-08-30;8842;1050;178;3159654;2251;13.58;827;27.07;733438;3768;19299.69
3;2046-08-31;5987;1809;80;2537510;1927;11.18;5469;32.21;695218;2632;16284.39
3;2046-09-01;11607;1510;227;531363;1036;5.81;8104;96.3;363801;2995;24886.39
3;2046-09-02;8411;1191;99;1454102;2088;1.27;3549;57.48;624695;2540;19311.1
