id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2048-04-13;5122;1738;153;3097647;2851;1.37;6943;1.3;663289;4465;20438.16
3;2048-04-14;10031;1433;147;3267248;1158;5.1;6778;83.01;152682;3091;22535.57
3;2048-04-15;11026;1247;115;2612531;1392;36.06;1433;56.27;709056;3127;13096.19
3;2048-04-16;8924;1656;167;2875794;1933;58.14;4504;8.21;133125;2765;17754.05
3;2048-04-17;9156;1177;201;3230393;2888;86.63;1347;54.92;169816;1839;19552.5
3;2048-04-18;6147;1127;208;109050;2356;22.06;7952;51.0;825532;4461;21310.31
3;2048-04-19;4916;1761;122;3922651;1523;33.94;5724;81.8;298220;1771;23182.14
3;2048-04-20;11803;1165;249;2059581;2193;69.49;7004;93.7;738656;1298;19702.43
3;2048-04-21;7776;1365;133;3928723;2385;9.26;7206;17.69;735418;4178;13857.23
3;2048-04-22;5932;1812;186;2881220;1848;45.15;2701;56.24;315564;4475;24780.03
3;2048-04-23;5912;1717;227;415304;1341;61.81;6625;69.71;325911;2266;15801.28
3;2048-04-24;8638;1814;154;1089788;2849;71.89;6981;62.32;280673;4407;15792.27
3;2048-04-25;4487;1096;72;2145207;1335;28.87;2369;98.25;312014;1323;22068.57
3;2048-04-26;6519;1574;109;2083212;2945;30.14;139;92.0;715377;1071;16328.03
