id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2060-02-16;5055;1310;99;1871615;2644;78.19;5715;7.77;763496;4549;22720.31
3;2060-02-17;10158;1375;248;3212825;2006;61.05;2759;70.48;105741;4668;25801.12
3;2060-02-18;11120;1514;187;1232797;1306;34.73;6243;9.34;544738;3670;22503.76
3;2060-02-19;11600;999;153;1248642;2647;20.66;939;38.21;222226;2683;23435.26
3;2060-02-20;6372;1965;206;1085271;1100;20.34;1405;95.68;243065;3351;25824.06
3;2060-02-21;8771;1562;193;3937489;1612;90.63;1372;8.95;656699;2667;15978.82
3;2060-02-22;5577;1281;188;2607296;2598;78.05;6747;16.46;367838;3253;15580.55
3;2060-02-23;5820;809;193;2955604;2969;79.04;9734;90.29;710741;1342;24111.79
3;2060-02-24;8060;1173;216;2450674;1820;32.51;4011;30.55;677476;1543;14763.51
3;2060-02-25;9699;969;116;1810092;2808;39.59;735;99.04;702144;4432;17188.88
3;2060-02-26;11138;1800;178;3370713;1015;88.75;766;29.04;781133;3478;11662.05
3;2060-02-27;4079;1353;94;980089;1661;2.28;4215;3.57;844839;2700;23813.0
3;2060-02-28;5407;974;107;1331190;2500;51.46;9751;37.4;724535;4619;12821.06
3;2060-02-29;9047;943;88;608033;2566;81.83;5110;20.12;387620;1024;18188.11
