id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2030-10-07;6717;1121;132;379614;1064;54.09;1437;73.45;515157;3104;20483.4
3;2030-10-08;4237;1070;208;1581390;1908;27.4;5035;39.31;46389;3631;17552.6
3;2030-10-09;6707;1533;217;3006669;2917;96.99;7283;81.27;377851;3272;25643.45
3;2030-10-10;8134;1064;95;1951556;2659;29.47;6697;83.26;613880;1674;19614.64
3;2030-10-11;6658;818;126;334098;2559;9.48;6383;25.28;602164;2590;20974.55
3;2030-10-12;10381;1195;155;786335;2389;16.56;1483;28.09;114543;2188;18321.42
3;2030-10-13;5125;983;78;3096339;2591;32.21;5104;67.5;731427;4107;21289.0
3;2030-10-14;6093;1899;156;3038687;1933;67.26;6893;44.55;928701;2355;12041.49
3;2030-10-15;10138;1582;141;3366712;1120;96.61;5037;80.72;249451;1934;21118.87
3;2030-10-16;5698;1270;78;1388035;2104;84.26;3087;31.87;653856;4567;22001.7
3;2030-10-17;6551;914;203;2528638;1002;77.2;1288;15.63;699251;2957;21602.72
3;2030-10-18;9934;1741;240;1664276;2694;44.79;9861;49.9;394624;4413;21871.71
3;2030-10-19;7438;1366;176;3817751;2673;75.61;4363;88.23;391121;1350;20810.06
3;2030-10-20;9993;1324;79;1129499;2306;0.95;3106;25.05;941234;3748;22652.89
