id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2026-09-28;9291;1314;92;386652;1965;43.08;2386;17.23;447839;4569;24452.8
3;2026-09-29;4414;1911;142;1826893;1201;20.23;9233;70.8;633356;1900;11886.82
3;2026-09-30;5649;1383;151;3046660;1837;42.23;716;9.77;571350;3695;15242.36
3;2026-10-01;10388;833;158;2222349;2008;58.61;6973;84.04;282615;3710;13097.93
3;2026-10-02;6310;1041;235;1381713;2180;44.4;5841;89.46;794404;4163;25254.62
3;2026-10-03;5835;1623;139;412271;2246;11.35;4130;84.34;260432;3881;22910.78
3;2026-10-04;9731;1435;132;2560466;2404;77.95;6741;50.76;441732;4733;17159.6
3;2026-10-05;8015;861;141;688253;2704;41.95;2472;1.36;812264;2843;18978.87
3;2026-10-06;10856;1558;209;3648880;2989;80.38;7310;7.56;858075;2224;22272.08
3;2026-10-07;11764;1878;236;2175357;1839;64.7;7146;46.58;439542;2674;19063.6
3;2026-10-08;9672;914;161;2346552;1203;72.97;5870;62.17;636813;3951;22215.1
3;2026-10-09;4856;1201;72;3671725;1064;18.89;4100;22.17;336846;4470;19661.06
3;2026-10-10;10646;1580;177;1401825;1392;20.68;6634;18.48;472981;3334;17090.63
3;2026-10-11;7639;1234;72;971459;1684;29.45;1178;47.08;508217;1628;13092.77
