id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2045-05-15;4467;1893;85;3435045;2227;81.46;3886;39.12;858311;2604;12567.86
3;2045-05-16;8878;1206;178;1099360;2587;47.12;6152;11.01;579506;3139;18104.79
3;2045-05-17;8429;1986;241;531412;2713;45.15;1198;77.69;660238;2925;24338.56
3;2045-05-18;4452;1554;180;3224842;2056;22.18;8721;31.5;113031;2984;18156.86
3;2045-05-19;11741;889;191;2795352;2965;14.94;6602;82.08;494084;2028;12021.15
3;2045-05-20;11349;1895;128;1291312;2019;62.53;314;24.41;67238;1548;16149.26
3;2045-05-21;6616;1690;75;1750372;1351;40.7;5112;91.33;418609;2030;13275.16
3;2045-05-22;9704;1306;115;937650;1869;24.77;3899;83.58;525046;1674;11070.65
3;2045-05-23;7243;1372;140;410964;1720;92.0;3386;32.52;278882;3624;17889.51
3;2045-05-24;6662;1711;179;2931459;2504;14.32;6774;55.3;39716;3425;20646.99
3;2045-05-25;8945;1084;142;1083069;2152;53.77;3966;32.41;529698;2317;16489.29
3;2045-05-26;10113;888;122;3773763;1802;16.17;3443;53.74;162283;4314;22364.94
3;2045-05-27;6936;898;191;3825938;2895;53.02;4406;42.55;48593;2949;19473.1
3;2045-05-28;8032;1422;191;1495313;1698;29.51;8759;53.54;292219;4197;16653.54
