id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2061-05-23;4037;916;187;2316839;1172;35.06;1968;72.04;720068;2486;21452.72
3;2061-05-24;4857;1638;218;1498294;1405;58.72;4856;84.95;494463;3720;12734.72
3;2061-05-25;4425;1504;202;3360179;1009;15.44;5277;19.53;884306;4563;22332.21
3;2061-05-26;5013;1257;114;2123727;2087;40.44;2794;23.18;338139;1376;16463.43
3;2061-05-27;11577;1951;104;2925678;2971;97.98;4817;65.67;221374;1066;21572.06
3;2061-05-28;10728;1379;191;367480;1790;12.12;6598;82.77;701630;2078;25581.11
3;2061-05-29;10513;883;80;3765739;2268;57.3;8163;77.16;834168;4630;13915.23
3;2061-05-30;8892;1887;212;2939729;2286;57.49;8370;43.43;927116;3270;11340.49
3;2061-05-31;11708;1517;216;3030489;1067;89.39;654;5.24;829169;3104;16844.33
3;2061-06-01;8218;1563;118;802944;1727;97.02;759;47.21;735364;4573;15325.65
3;2061-06-02;4818;1585;116;2559894;1869;59.59;5217;4.28;130586;3624;17201.11
3;2061-06-03;4686;1011;228;3373483;2653;87.44;8473;84.89;417874;2137;19197.76
3;2061-06-04;8924;1902;151;1433850;2523;14.79;3670;2.02;376961;2136;19460.8
3;2061-06-05;9577;921;178;976205;1643;66.21;908;66.55;529024;2879;20842.86
