id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2028-12-04;4776;892;191;2554320;1362;74.1;2918;28.97;305424;3597;17188.45
3;2028-12-05;4173;895;158;1009921;1691;95.47;3202;57.28;585114;1994;21874.18
3;2028-12-06;8888;1085;221;830725;2344;4.35;8124;7.24;258369;4049;17580.32
3;2028-12-07;8574;1504;175;1579605;1223;33.51;2541;94.83;262506;4345;17087.36
3;2028-12-08;6538;1719;239;2469291;2275;90.22;176;18.41;126569;3327;23935.36
3;2028-12-09;10428;1583;242;343953;1913;37.85;5016;21.93;294257;1254;17137.32
3;2028-12-10;4054;1544;192;2463185;1416;46.43;9649;79.32;985343;1438;12650.56
3;2028-12-11;4849;1605;205;1715768;2145;83.35;6025;75.97;464165;1553;20724.98
3;2028-12-12;10981;1232;154;2885660;2427;72.53;7704;88.97;743296;3781;22406.44
3;2028-12-13;11555;1821;115;1267365;2054;21.79;802;43.08;941569;1601;16254.26
3;2028-12-14;5602;1841;108;1011501;2977;6.26;4837;40.68;161651;3032;12632.86
3;2028-12-15;11013;1306;144;305412;1551;99.7;5348;75.34;367221;1127;13878.94
3;2028-12-16;6512;1743;215;2981274;1131;46.95;2078;18.33;201609;2896;12465.33
3;2028-12-17;10153;1260;219;140447;2830;83.22;1078;47.41;871094;3601;25995.01
