id;date;open_card_count;add_to_cart_count;orders_count;orders_sum_rub;median_orders_sum_per_user;median_drr;avg_orders_sum_per_user;drr;views;cliks;sum
3;2028-12-18;9953;1194;111;837809;2353;19.07;9464;86.41;616330;4739;15144.24
3;2028-12-19;8731;929;148;528965;2633;18.29;9226;65.73;588697;3384;12207.17
3;2028-12-20;6607;1002;94;2973561;1829;61.99;5276;78.58;239168;4237;17244.6
3;2028-12-21;7775;1575;117;1428194;2096;40.49;2260;23.1;367120;4744;14606.33
3;2028-12-22;10627;1926;82;3779436;2628;85.33;3359;46.48;213748;3896;22573.82
3;2028-12-23;10614;857;147;2609337;1366;29.73;4140;36.01;580151;3909;20021.46
3;2028-12-24;9801;1224;97;1024269;2304;69.85;134;64.0;930928;4995;23367.35
3;2028-12-25;9256;979;85;3007475;2566;28.1;9951;51.57;618280;3943;11075.05
3;2028-12-26;6143;1772;176;3288587;1966;77.97;5040;3.33;310229;1180;19669.27
3;2028-12-27;4201;1379;95;715346;1576;81.77;6837;34.51;718942;4252;13929.35
3;2028-12-28;9740;850;161;143250;2793;55.41;3904;25.77;446039;4239;20491.94
3;2028-12-29;10063;1204;240;3149914;1302;49.93;5762;29.89;418987;4381;11122.21
3;2028-12-30;6504;1461;153;2044325;2119;81.97;2708;92.34;786740;3830;23111.38
3;2028-12-31;7813;1483;203;2782356;2269;57.79;3505;69.58;457157;2258;23374.54
